"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"5","4","B6","DCA","VA","BOS","MA",1110,0,58,399
"4","5","AA","DCA","VA","PHX","AZ",500,0,294,1979
"8","3","AA","DCA","VA","DFW","TX",326,0,152,1192
"5","6","DL","DCA","VA","MSP","MN",444,0,146,931
"7","2","AA","DCA","VA","DFW","TX",338,0,157,1192
"8","4","OH","DCA","VA","GSO","NC",832,1,47,248
"7","4","OH","DCA","VA","CRW","WV",1323,0,42,249
"8","5","AA","DCA","VA","LGA","NY",474,0,40,214
"5","3","DL","DCA","VA","LAX","CA",1055,0,314,2311
"4","4","OH","DCA","VA","RDU","NC",506,0,46,227
"8","2","9E","DCA","VA","CVG","KY",665,0,63,411
"7","4","OH","DCA","VA","CHS","SC",1250,0,65,444
"7","2","AA","DCA","VA","MIA","FL",1200,0,123,919
"7","2","YX","DCA","VA","SAV","GA",592,1,81,519
"5","1","AA","DCA","VA","LGA","NY",1011,0,46,214
"5","1","DL","DCA","VA","MSP","MN",1075,0,133,931
"6","7","AA","DCA","VA","MIA","FL",412,0,120,919
"7","1","AA","DCA","VA","LAX","CA",528,0,283,2311
"5","2","OH","DCA","VA","HSV","AL",692,1,86,613
"6","5","DL","DCA","VA","MSP","MN",1117,0,129,931
"7","4","AA","DCA","VA","DFW","TX",422,0,153,1192
"6","5","YX","DCA","VA","JAX","FL",929,1,93,634
"7","4","OH","DCA","VA","PVD","RI",930,0,55,356
"5","7","OH","DCA","VA","PVD","RI",610,0,61,356
"6","6","YX","DCA","VA","PWM","ME",612,0,75,482
"4","2","AA","DCA","VA","LGA","NY",411,0,42,214
"5","5","WN","DCA","VA","ATL","GA",360,0,85,547
"5","4","AA","DCA","VA","LGA","NY",530,0,42,214
"8","5","AA","DCA","VA","LGA","NY",1328,1,63,214
"8","2","YX","DCA","VA","CHS","SC",1013,0,68,444
"8","4","YX","DCA","VA","GSP","SC",745,0,61,396
"6","7","YX","DCA","VA","PIT","PA",900,0,38,204
"5","2","WN","DCA","VA","BNA","TN",848,0,80,562
"8","5","YX","DCA","VA","LGA","NY",582,0,40,214
"7","7","AA","DCA","VA","DFW","TX",999,1,167,1192
"5","2","MQ","DCA","VA","ORF","VA",600,0,30,142
"4","7","YX","DCA","VA","BDL","CT",908,0,54,313
"5","4","WN","DCA","VA","JAX","FL",877,0,91,634
"6","7","YX","DCA","VA","CLT","NC",1182,0,50,331
"8","6","YX","DCA","VA","IND","IN",943,0,68,500
"6","5","9E","DCA","VA","CVG","KY",667,0,65,411
"6","4","B6","DCA","VA","BOS","MA",1159,0,70,399
"7","5","DL","DCA","VA","ATL","GA",420,0,76,547
"7","1","OH","DCA","VA","ATL","GA",1198,0,82,547
"8","1","AA","DCA","VA","BOS","MA",1347,0,60,399
"7","6","YX","DCA","VA","MYR","SC",505,0,62,372
"8","7","UA","DCA","VA","ORD","IL",1139,1,88,612
"6","2","YX","DCA","VA","CAE","SC",1318,1,60,408
"7","7","WN","DCA","VA","AUS","TX",1075,0,165,1315
"4","1","AA","DCA","VA","ORD","IL",353,0,96,612
"5","2","AA","DCA","VA","CLT","NC",815,0,51,331
"8","5","DL","DCA","VA","DTW","MI",748,0,62,405
"4","6","DL","DCA","VA","ATL","GA",991,0,91,547
"4","1","MQ","DCA","VA","XNA","AR",1177,0,137,963
"6","5","DL","DCA","VA","ATL","GA",719,0,75,547
"5","4","OH","DCA","VA","MSP","MN",830,0,128,931
"8","3","OH","DCA","VA","LAN","MI",901,0,72,479
"8","7","YX","DCA","VA","ATL","GA",503,0,84,547
"5","4","OH","DCA","VA","PHL","PA",1108,0,30,119
"4","2","WN","DCA","VA","ATL","GA",1040,0,80,547
"7","3","AA","DCA","VA","CLT","NC",513,0,57,331
"7","4","OH","DCA","VA","PIT","PA",599,0,40,204
"5","6","AA","DCA","VA","MIA","FL",808,0,126,919
"5","1","OH","DCA","VA","ECP","FL",822,1,106,769
"5","4","AA","DCA","VA","MIA","FL",418,0,135,919
"8","4","UA","DCA","VA","IAH","TX",1062,1,175,1208
"6","2","AA","DCA","VA","BOS","MA",1283,0,62,399
"6","4","WN","DCA","VA","AUS","TX",1133,1,188,1315
"4","1","YX","DCA","VA","ATL","GA",1201,0,79,547
"5","1","YX","DCA","VA","VPS","FL",901,0,116,789
"7","1","MQ","DCA","VA","MCI","MO",614,0,131,949
"5","1","WN","DCA","VA","ATL","GA",359,0,88,547
"7","4","B6","DCA","VA","MCO","FL",1287,1,101,759
"5","6","DL","DCA","VA","JFK","NY",1031,0,50,213
"4","5","AS","DCA","VA","LAX","CA",533,0,315,2311
"4","5","WN","DCA","VA","DAL","TX",1040,1,224,1184
"8","1","AA","DCA","VA","MIA","FL",1040,0,122,919
"6","7","OH","DCA","VA","CHA","TN",1186,0,70,523
"4","4","DL","DCA","VA","LAX","CA",1051,0,303,2311
"8","3","OH","DCA","VA","BUF","NY",915,0,51,296
"5","5","DL","DCA","VA","ATL","GA",1188,0,77,547
"6","2","OH","DCA","VA","BNA","TN",728,0,85,562
"8","4","AS","DCA","VA","PDX","OR",1130,0,311,2350
"7","7","OH","DCA","VA","ILM","NC",820,0,52,319
"5","7","DL","DCA","VA","ATL","GA",727,0,78,547
"6","7","AA","DCA","VA","LGA","NY",958,0,45,214
"5","3","AA","DCA","VA","CLT","NC",1177,0,64,331
"8","7","OH","DCA","VA","VPS","FL",518,0,111,789
"8","3","AS","DCA","VA","PDX","OR",1178,1,303,2350
"6","3","AA","DCA","VA","MIA","FL",597,0,137,919
"7","1","UA","DCA","VA","ORD","IL",656,0,98,612
"8","7","AA","DCA","VA","CLT","NC",388,0,60,331
"8","5","AA","DCA","VA","JFK","NY",896,0,50,213
"4","1","OH","DCA","VA","PWM","ME",1284,0,76,482
"6","5","OH","DCA","VA","ECP","FL",819,0,105,769
"8","6","YX","DCA","VA","CHS","SC",1185,0,74,444
"7","4","WN","DCA","VA","DAL","TX",368,0,153,1184
"4","7","DL","DCA","VA","ATL","GA",991,0,82,547
"5","3","WN","DCA","VA","STL","MO",985,0,107,719
"7","2","YX","DCA","VA","ATL","GA",507,0,82,547
"6","7","AA","DCA","VA","DFW","TX",419,1,153,1192
"7","4","YX","DCA","VA","BGR","ME",599,1,118,590
"6","4","AA","DCA","VA","MCO","FL",508,0,106,759
"5","5","F9","DCA","VA","DEN","CO",1089,0,202,1476
"8","2","OH","DCA","VA","CLT","NC",885,1,51,331
"7","4","YX","DCA","VA","LGA","NY",805,0,41,214
"6","3","YX","DCA","VA","PBI","FL",919,1,162,857
"5","3","AA","DCA","VA","BOS","MA",743,0,71,399
"5","7","AA","DCA","VA","PHX","AZ",489,0,269,1979
"4","6","YX","DCA","VA","ATL","GA",601,0,93,547
"6","2","AS","DCA","VA","SEA","WA",480,0,301,2329
"5","6","DL","DCA","VA","ATL","GA",1015,0,83,547
"4","5","OH","DCA","VA","BTV","VT",591,0,67,437
"5","1","AA","DCA","VA","PBI","FL",489,0,138,857
"8","2","YX","DCA","VA","ATL","GA",743,1,99,547
"7","3","AA","DCA","VA","ORD","IL",996,1,117,612
"7","5","OH","DCA","VA","CLT","NC",859,0,66,331
"4","3","YX","DCA","VA","BUF","NY",1299,0,53,296
"6","6","AA","DCA","VA","MIA","FL",1035,0,126,919
"6","5","WN","DCA","VA","BNA","TN",621,0,78,562
"4","4","YX","DCA","VA","SRQ","FL",512,0,142,851
"8","3","AA","DCA","VA","ORD","IL",1145,1,93,612
"4","1","YX","DCA","VA","SRQ","FL",518,0,122,851
"8","3","YX","DCA","VA","IND","IN",596,1,73,500
"7","4","F9","DCA","VA","DEN","CO",415,0,208,1476
"6","4","AA","DCA","VA","TPA","FL",1231,0,112,814
"8","1","AA","DCA","VA","ORD","IL",355,0,94,612
"5","2","AA","DCA","VA","DFW","TX",669,1,188,1192
"8","3","WN","DCA","VA","MCO","FL",496,0,106,759
"7","7","WN","DCA","VA","MCO","FL",1019,0,100,759
"4","5","B6","DCA","VA","FLL","FL",409,0,123,899
"7","4","AA","DCA","VA","BOS","MA",777,0,68,399
"7","4","WN","DCA","VA","MDW","IL",900,0,99,601
"4","1","AA","DCA","VA","LGA","NY",1018,0,44,214
"8","1","AA","DCA","VA","PHX","AZ",476,0,253,1979
"7","7","AA","DCA","VA","TPA","FL",520,0,117,814
"8","2","B6","DCA","VA","BOS","MA",565,0,64,399
"6","7","MQ","DCA","VA","MCI","MO",618,0,133,949
"6","4","DL","DCA","VA","ATL","GA",492,0,84,547
"7","4","OH","DCA","VA","LAN","MI",1000,1,74,479
"6","7","YX","DCA","VA","PVD","RI",1078,0,59,356
"8","5","AA","DCA","VA","ORD","IL",923,1,95,612
"5","4","B6","DCA","VA","PBI","FL",450,0,122,857
"6","6","YX","DCA","VA","BNA","TN",513,0,81,562
"6","4","F9","DCA","VA","DEN","CO",1063,0,183,1476
"5","1","OH","DCA","VA","DAY","OH",1281,0,59,391
"5","2","B6","DCA","VA","FLL","FL",413,0,123,899
"4","5","AA","DCA","VA","BOS","MA",1043,0,65,399
"7","1","AA","DCA","VA","TPA","FL",663,0,123,814
"7","4","AA","DCA","VA","LGA","NY",1078,0,40,214
"8","7","AA","DCA","VA","PHX","AZ",472,0,254,1979
"8","7","MQ","DCA","VA","PWM","ME",601,0,81,482
"7","7","F9","DCA","VA","DEN","CO",414,0,200,1476
"7","6","WN","DCA","VA","MCO","FL",366,0,107,759
"7","1","YX","DCA","VA","CHS","SC",1091,1,73,444
"4","6","YX","DCA","VA","PNS","FL",551,0,120,816
"4","6","AA","DCA","VA","MCO","FL",511,0,107,759
"8","2","OH","DCA","VA","BTV","VT",593,0,66,437
"7","3","OH","DCA","VA","TYS","TN",1187,0,71,437
"8","6","WN","DCA","VA","BNA","TN",360,0,82,562
"5","5","AA","DCA","VA","PHX","AZ",479,0,259,1979
"6","7","YX","DCA","VA","BNA","TN",928,1,104,562
"5","2","OH","DCA","VA","ORF","VA",889,0,29,142
"8","1","AA","DCA","VA","DFW","TX",910,0,160,1192
"6","5","OH","DCA","VA","ALB","NY",598,0,57,318
"5","1","YX","DCA","VA","VPS","FL",904,1,112,789
"7","3","B6","DCA","VA","MCO","FL",1103,1,104,759
"8","5","OH","DCA","VA","PWM","ME",895,0,75,482
"8","2","DL","DCA","VA","ATL","GA",627,0,76,547
"7","7","MQ","DCA","VA","LIT","AR",846,0,121,888
"8","1","AA","DCA","VA","DFW","TX",917,1,172,1192
"8","1","MQ","DCA","VA","DTW","MI",957,1,62,405
"7","5","YV","DCA","VA","IAH","TX",1083,1,162,1208
"6","4","AA","DCA","VA","LGA","NY",1336,1,41,214
"6","1","AA","DCA","VA","BOS","MA",1078,0,69,399
"4","5","OH","DCA","VA","ECP","FL",500,0,118,769
"7","5","WN","DCA","VA","MDW","IL",897,0,95,601
"8","1","YX","DCA","VA","JAX","FL",825,1,96,634
"4","7","AA","DCA","VA","LGA","NY",657,0,47,214
"7","4","YX","DCA","VA","BOS","MA",413,0,71,399
"5","1","AA","DCA","VA","BOS","MA",984,0,66,399
"5","6","UA","DCA","VA","DEN","CO",976,0,226,1476
"8","6","AS","DCA","VA","SEA","WA",1049,0,305,2329
"7","1","DL","DCA","VA","ATL","GA",361,0,76,547
"4","6","WN","DCA","VA","TPA","FL",972,0,111,814
"4","7","AS","DCA","VA","SEA","WA",1016,0,334,2329
"6","4","MQ","DCA","VA","CMH","OH",1255,0,57,323
"7","2","B6","DCA","VA","FLL","FL",410,0,138,899
"5","7","WN","DCA","VA","MCO","FL",1051,0,105,759
"7","3","OH","DCA","VA","GSO","NC",817,0,46,248
"8","2","WN","DCA","VA","FLL","FL",611,1,135,899
"8","5","OH","DCA","VA","PNS","FL",1331,1,116,816
"4","2","B6","DCA","VA","BOS","MA",676,0,63,399
"4","4","WN","DCA","VA","ATL","GA",1152,1,81,547
"8","2","OH","DCA","VA","PHL","PA",726,0,28,119
"6","4","YX","DCA","VA","BOS","MA",669,0,63,399
"4","1","AA","DCA","VA","MIA","FL",500,0,130,919
"7","3","DL","DCA","VA","ATL","GA",550,1,77,547
"5","2","AA","DCA","VA","BOS","MA",987,0,67,399
"4","6","B6","DCA","VA","FLL","FL",977,0,140,899
"5","7","OH","DCA","VA","ALB","NY",617,0,61,318
"6","2","AA","DCA","VA","BOS","MA",1396,1,53,399
"7","4","WN","DCA","VA","BNA","TN",1133,0,81,562
"8","1","AA","DCA","VA","MCO","FL",716,0,113,759
"4","1","WN","DCA","VA","ATL","GA",981,0,81,547
"7","1","YX","DCA","VA","SAV","GA",540,0,87,519
"8","2","YX","DCA","VA","LGA","NY",1318,0,43,214
"5","2","YX","DCA","VA","MSY","LA",607,1,129,969
"8","7","AA","DCA","VA","BOS","MA",487,0,61,399
"4","6","YX","DCA","VA","CMH","OH",1211,0,48,323
"7","5","YX","DCA","VA","JAX","FL",821,0,91,634
"8","2","OH","DCA","VA","MHT","NH",626,0,71,406
"8","1","YX","DCA","VA","CMH","OH",713,0,49,323
"5","1","WN","DCA","VA","MDW","IL",1156,1,97,601
"7","2","AA","DCA","VA","DFW","TX",815,0,168,1192
"8","4","DL","DCA","VA","MSP","MN",799,0,130,931
"6","3","YX","DCA","VA","RDU","NC",1177,0,46,227
"7","2","DL","DCA","VA","DTW","MI",367,0,61,405
"7","3","OH","DCA","VA","PIT","PA",596,0,36,204
"7","1","MQ","DCA","VA","VPS","FL",883,1,114,789
"4","7","AS","DCA","VA","LAX","CA",542,0,324,2311
"7","4","MQ","DCA","VA","VPS","FL",918,1,109,789
"7","4","OH","DCA","VA","HPN","NY",609,1,51,234
"8","4","YX","DCA","VA","BDL","CT",588,0,49,313
"4","4","OH","DCA","VA","CAE","SC",842,0,61,408
"8","4","AS","DCA","VA","SEA","WA",1053,0,297,2329
"6","1","OH","DCA","VA","BTV","VT",609,0,66,437
"8","7","OH","DCA","VA","CAK","OH",1184,1,51,274
"8","2","WN","DCA","VA","MDW","IL",376,0,86,601
"7","4","AA","DCA","VA","ORD","IL",1437,1,100,612
"5","4","MQ","DCA","VA","XNA","AR",1190,0,134,963
"8","5","AA","DCA","VA","BOS","MA",593,0,57,399
"5","2","OH","DCA","VA","DSM","IA",833,0,130,897
"7","7","B6","DCA","VA","BOS","MA",1020,0,73,399
"8","3","OH","DCA","VA","ORF","VA",1247,0,37,142
"5","6","DL","DCA","VA","ATL","GA",482,0,85,547
"8","1","OH","DCA","VA","CAK","OH",1176,0,50,274
"6","5","OH","DCA","VA","DAY","OH",600,0,65,391
"8","6","WN","DCA","VA","FLL","FL",456,1,126,899
"6","6","YX","DCA","VA","JFK","NY",367,0,48,213
"5","3","AA","DCA","VA","ORD","IL",726,0,98,612
"8","3","WN","DCA","VA","MCO","FL",1003,0,106,759
"5","6","WN","DCA","VA","TPA","FL",1028,1,114,814
"4","4","WN","DCA","VA","FLL","FL",649,0,120,899
"7","3","DL","DCA","VA","ATL","GA",1014,0,72,547
"7","7","DL","DCA","VA","DTW","MI",366,0,66,405
"5","1","YX","DCA","VA","PBI","FL",899,0,135,857
"6","6","WN","DCA","VA","STL","MO",477,0,99,719
"5","7","B6","DCA","VA","BOS","MA",1219,0,56,399
"8","3","YX","DCA","VA","LGA","NY",1199,0,42,214
"5","1","WN","DCA","VA","FLL","FL",615,0,115,899
"8","6","YX","DCA","VA","BGR","ME",892,0,83,590
"4","6","DL","DCA","VA","ATL","GA",358,0,95,547
"4","3","OH","DCA","VA","TYS","TN",1179,1,65,437
"7","4","AA","DCA","VA","ORD","IL",1006,0,98,612
"4","3","AA","DCA","VA","MCO","FL",895,0,108,759
"7","7","OH","DCA","VA","CHS","SC",1257,0,69,444
"8","2","OH","DCA","VA","BTV","VT",910,0,61,437
"4","1","OH","DCA","VA","PVD","RI",1285,0,58,356
"4","6","OH","DCA","VA","ILM","NC",888,0,57,319
"8","6","AA","DCA","VA","MCO","FL",1067,0,128,759
"8","3","AA","DCA","VA","LGA","NY",474,0,39,214
"8","6","WN","DCA","VA","BNA","TN",1027,0,78,562
"7","6","YX","DCA","VA","ACK","MA",633,0,74,405
"7","6","OH","DCA","VA","SAV","GA",521,0,80,519
"7","5","UA","DCA","VA","SFO","CA",1073,0,292,2442
"8","6","OH","DCA","VA","DAY","OH",1080,1,63,391
"8","1","YX","DCA","VA","ROC","NY",1347,0,47,296
"8","7","AA","DCA","VA","MIA","FL",1039,0,134,919
"8","5","B6","DCA","VA","FLL","FL",1209,1,126,899
"8","3","AA","DCA","VA","DFW","TX",582,0,149,1192
"4","2","B6","DCA","VA","SJU","PR",466,0,181,1554
"6","3","AA","DCA","VA","CLT","NC",508,1,61,331
"6","3","MQ","DCA","VA","CMH","OH",906,0,52,323
"7","4","DL","DCA","VA","MSP","MN",443,0,133,931
"7","3","DL","DCA","VA","ATL","GA",886,0,81,547
"8","4","B6","DCA","VA","FLL","FL",412,0,141,899
"7","6","AA","DCA","VA","LGA","NY",838,0,39,214
"4","7","DL","DCA","VA","ATL","GA",992,0,81,547
"6","7","B6","DCA","VA","BOS","MA",1158,0,71,399
"6","7","AA","DCA","VA","TPA","FL",1206,0,110,814
"6","3","AA","DCA","VA","DFW","TX",548,1,179,1192
"6","2","OH","DCA","VA","MSY","LA",832,0,128,969
"7","2","AA","DCA","VA","MIA","FL",361,0,140,919
"5","1","OH","DCA","VA","SYR","NY",1361,1,50,298
"8","1","DL","DCA","VA","ATL","GA",718,0,76,547
"6","5","MQ","DCA","VA","CVG","KY",1252,0,65,411
"4","2","YX","DCA","VA","GRR","MI",1292,0,76,524
"5","7","OH","DCA","VA","VPS","FL",510,0,112,789
"4","7","AA","DCA","VA","MIA","FL",939,0,131,919
"8","3","AA","DCA","VA","MIA","FL",773,1,134,919
"6","4","YX","DCA","VA","BOS","MA",1039,0,73,399
"5","6","YX","DCA","VA","DTW","MI",606,0,71,405
"5","3","OH","DCA","VA","CHS","SC",1018,0,66,444
"6","1","YX","DCA","VA","ILM","NC",518,0,51,319
"4","5","YX","DCA","VA","BNA","TN",509,0,90,562
"5","1","AA","DCA","VA","CLT","NC",822,0,64,331
"7","7","AA","DCA","VA","ORD","IL",910,1,95,612
"7","5","YX","DCA","VA","MEM","TN",526,0,106,762
"5","5","YX","DCA","VA","EYW","FL",516,0,138,1023
"7","5","WN","DCA","VA","OMA","NE",920,0,133,1012
"8","4","WN","DCA","VA","DAL","TX",369,0,154,1184
"6","4","YX","DCA","VA","BNA","TN",952,1,89,562
"8","7","YX","DCA","VA","MCI","MO",1197,0,145,949
"7","5","WN","DCA","VA","MCO","FL",976,0,117,759
"7","4","WN","DCA","VA","STL","MO",1014,0,111,719
"8","6","AA","DCA","VA","ORD","IL",1140,1,93,612
"4","6","YX","DCA","VA","RDU","NC",860,0,43,227
"7","7","OH","DCA","VA","MGM","AL",1271,1,98,693
"5","7","OH","DCA","VA","CAE","SC",909,0,63,408
"6","7","YX","DCA","VA","PIT","PA",899,0,37,204
"6","3","MQ","DCA","VA","MCI","MO",627,1,133,949
"8","3","YX","DCA","VA","PIT","PA",1077,0,38,204
"5","4","AA","DCA","VA","MIA","FL",412,0,144,919
"8","1","OH","DCA","VA","MHT","NH",622,0,64,406
"5","7","OH","DCA","VA","MYR","SC",587,0,61,372
"5","6","OH","DCA","VA","STL","MO",895,0,100,719
"5","7","OH","DCA","VA","ORF","VA",1187,0,30,142
"7","1","WN","DCA","VA","BNA","TN",360,0,82,562
"7","5","WN","DCA","VA","ATL","GA",1020,1,82,547
"8","7","9E","DCA","VA","CVG","KY",1021,0,69,411
"6","5","OH","DCA","VA","CLT","NC",851,1,64,331
"5","3","OH","DCA","VA","BDL","CT",1277,0,57,313
"7","7","AA","DCA","VA","ORD","IL",873,0,90,612
"7","7","OH","DCA","VA","MGM","AL",1421,1,106,693
"8","2","YX","DCA","VA","BDL","CT",1321,0,56,313
"6","2","OH","DCA","VA","CAK","OH",1161,0,51,274
"5","7","YV","DCA","VA","IAH","TX",507,0,179,1208
"7","4","WN","DCA","VA","AUS","TX",1064,0,182,1315
"5","1","OH","DCA","VA","CHA","TN",1182,0,76,523
"7","4","OH","DCA","VA","BTV","VT",604,0,66,437
"5","4","YX","DCA","VA","EWR","NJ",440,0,38,199
"7","6","WN","DCA","VA","JAX","FL",797,0,88,634
"6","6","YX","DCA","VA","VPS","FL",519,0,123,789
"8","3","AA","DCA","VA","CLT","NC",641,0,58,331
"6","1","AA","DCA","VA","DFW","TX",1013,1,166,1192
"6","5","YX","DCA","VA","PIT","PA",904,0,38,204
"7","6","YX","DCA","VA","PIT","PA",895,0,37,204
"8","5","OH","DCA","VA","MHT","NH",680,1,61,406
"4","3","YX","DCA","VA","TPA","FL",508,0,112,814
"4","4","OH","DCA","VA","ECP","FL",830,1,116,769
"4","2","AA","DCA","VA","DFW","TX",802,0,181,1192
"8","1","OH","DCA","VA","TYS","TN",830,0,62,437
"4","3","OH","DCA","VA","PHL","PA",396,0,28,119
"6","3","DL","DCA","VA","ATL","GA",627,0,78,547
"7","4","WN","DCA","VA","TPA","FL",1190,1,109,814
"7","3","WN","DCA","VA","HOU","TX",363,0,161,1218
"7","3","YX","DCA","VA","BGR","ME",595,0,81,590
"8","2","WN","DCA","VA","DAL","TX",1145,1,169,1184
"4","6","OH","DCA","VA","MYR","SC",558,0,57,372
"4","7","MQ","DCA","VA","BNA","TN",867,0,92,562
"5","6","OH","DCA","VA","STL","MO",896,0,114,719
"8","5","UA","DCA","VA","IAH","TX",1002,0,162,1208
"4","1","MQ","DCA","VA","BNA","TN",869,0,82,562
"8","7","WN","DCA","VA","MDW","IL",356,0,84,601
"8","2","OH","DCA","VA","MEM","TN",829,0,105,762
"7","3","OH","DCA","VA","ALB","NY",599,0,61,318
"5","4","OH","DCA","VA","BGR","ME",830,0,82,590
"8","4","B6","DCA","VA","BOS","MA",558,0,57,399
"5","5","OH","DCA","VA","GSP","SC",502,0,65,396
"6","2","WN","DCA","VA","TPA","FL",419,0,124,814
"4","5","YX","DCA","VA","MEM","TN",834,0,109,762
"5","1","AA","DCA","VA","MIA","FL",807,0,128,919
"5","5","AA","DCA","VA","DFW","TX",416,0,177,1192
"8","6","DL","DCA","VA","ATL","GA",685,0,77,547
"5","4","AA","DCA","VA","ORD","IL",897,0,90,612
"7","4","MQ","DCA","VA","MCI","MO",609,0,129,949
"4","6","YX","DCA","VA","DTW","MI",603,0,68,405
"7","3","MQ","DCA","VA","CMH","OH",918,0,54,323
"6","3","MQ","DCA","VA","XNA","AR",1199,0,134,963
"8","7","YX","DCA","VA","LGA","NY",434,0,42,214
"8","6","WN","DCA","VA","MDW","IL",384,0,100,601
"7","3","YX","DCA","VA","PIT","PA",1199,0,47,204
"5","2","YX","DCA","VA","ORD","IL",386,0,94,612
"7","1","YX","DCA","VA","BGR","ME",598,0,84,590
"8","2","AA","DCA","VA","DFW","TX",805,0,152,1192
"6","1","OH","DCA","VA","ALB","NY",1344,1,51,318
"6","7","MQ","DCA","VA","IND","IN",604,0,77,500
"4","1","YX","DCA","VA","EYW","FL",501,0,146,1023
"5","5","OH","DCA","VA","BNA","TN",729,0,92,562
"4","2","YX","DCA","VA","PVD","RI",604,0,65,356
"7","7","YX","DCA","VA","MVY","MA",908,0,63,383
"4","4","DL","DCA","VA","MSP","MN",447,0,138,931
"7","1","YX","DCA","VA","MSP","MN",609,0,137,931
"6","6","AA","DCA","VA","TPA","FL",724,1,118,814
"8","4","AA","DCA","VA","BOS","MA",1194,0,69,399
"8","6","YX","DCA","VA","BUF","NY",917,0,44,296
"5","7","YX","DCA","VA","VPS","FL",905,0,116,789
"6","4","AA","DCA","VA","DFW","TX",1222,1,148,1192
"4","7","YX","DCA","VA","ORD","IL",383,0,98,612
"5","3","YX","DCA","VA","LGA","NY",439,0,57,214
"4","4","YX","DCA","VA","BDL","CT",1281,0,56,313
"7","7","WN","DCA","VA","AUS","TX",1069,0,175,1315
"8","7","B6","DCA","VA","BOS","MA",410,0,65,399
"7","1","YX","DCA","VA","LGA","NY",1323,0,38,214
"7","4","AA","DCA","VA","PBI","FL",504,0,133,857
"5","1","DL","DCA","VA","ATL","GA",1014,0,84,547
"7","7","DL","DCA","VA","ATL","GA",364,0,76,547
"6","2","OH","DCA","VA","DTW","MI",610,0,69,405
"8","7","YX","DCA","VA","BHM","AL",845,0,99,653
"8","5","OH","DCA","VA","CHS","SC",509,0,70,444
"7","2","DL","DCA","VA","MSP","MN",442,0,126,931
"7","1","AA","DCA","VA","DFW","TX",718,1,171,1192
"6","1","AA","DCA","VA","JFK","NY",898,0,43,213
"8","1","YX","DCA","VA","MCI","MO",1211,0,134,949
"8","3","OH","DCA","VA","HSV","AL",507,0,86,613
"8","4","AA","DCA","VA","PBI","FL",505,0,124,857
"6","6","YX","DCA","VA","EYW","FL",840,1,146,1023
"7","2","OH","DCA","VA","MHT","NH",918,0,67,406
"6","2","AA","DCA","VA","TPA","FL",658,0,110,814
"4","1","YX","DCA","VA","JAX","FL",892,0,100,634
"6","5","YX","DCA","VA","DSM","IA",1314,1,137,897
"8","4","AA","DCA","VA","LGA","NY",619,0,42,214
"5","5","OH","DCA","VA","ALB","NY",1312,0,58,318
"8","6","YX","DCA","VA","PWM","ME",606,0,74,482
"5","2","OH","DCA","VA","CLE","OH",906,0,54,310
"8","4","MQ","DCA","VA","VPS","FL",860,0,114,789
"6","5","AA","DCA","VA","BOS","MA",479,0,67,399
"4","7","YX","DCA","VA","BNA","TN",507,0,84,562
"6","2","YV","DCA","VA","IAH","TX",602,1,167,1208
"6","7","AA","DCA","VA","ORD","IL",581,0,87,612
"7","3","AA","DCA","VA","LGA","NY",718,0,44,214
"4","2","OH","DCA","VA","ECP","FL",488,0,122,769
"4","2","DL","DCA","VA","SLC","UT",1011,0,268,1851
"7","5","YX","DCA","VA","MYR","SC",509,0,64,372
"5","5","B6","DCA","VA","MVY","MA",968,0,55,383
"8","3","AA","DCA","VA","LGA","NY",472,0,43,214
