month,day,carrier,origin,orstate,dest,deststate,depart,delay,duration,distance
August,Sunday,American Airlines,DCA,VA,LGA,NY,953,0,37,214
August,Monday,American Airlines,DCA,VA,LGA,NY,955,0,39,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,956,0,40,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,953,0,41,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,950,0,43,214
August,Friday,American Airlines,DCA,VA,LGA,NY,956,0,42,214
August,Monday,American Airlines,DCA,VA,LGA,NY,956,0,43,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,955,0,45,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,959,0,39,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,954,0,37,214
August,Monday,American Airlines,DCA,VA,LGA,NY,957,0,62,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,957,0,45,214
August,Sunday,American Airlines,DCA,VA,ORD,IL,745,0,104,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,749,0,87,612
August,Wednesday,American Airlines,DCA,VA,ORD,IL,744,0,91,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,744,0,85,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,746,0,87,612
August,Friday,American Airlines,DCA,VA,ORD,IL,750,0,91,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,747,0,93,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,769,0,94,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,764,0,92,612
August,Friday,American Airlines,DCA,VA,ORD,IL,766,0,92,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,766,0,87,612
August,Monday,American Airlines,DCA,VA,ORD,IL,764,0,87,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,760,0,87,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,783,0,91,612
August,Friday,American Airlines,DCA,VA,ORD,IL,766,0,84,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,767,0,90,612
August,Monday,American Airlines,DCA,VA,ORD,IL,760,0,87,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,762,0,97,612
August,Tuesday,American Airlines,DCA,VA,CHS,SC,1185,0,75,444
August,Wednesday,American Airlines,DCA,VA,CHS,SC,1188,0,73,444
August,Thursday,American Airlines,DCA,VA,CHS,SC,1185,0,68,444
August,Friday,American Airlines,DCA,VA,CHS,SC,1187,0,75,444
August,Sunday,American Airlines,DCA,VA,CHS,SC,1184,0,69,444
August,Monday,American Airlines,DCA,VA,CHS,SC,1203,0,68,444
August,Tuesday,American Airlines,DCA,VA,CHS,SC,1180,0,69,444
August,Wednesday,American Airlines,DCA,VA,CHS,SC,1181,0,64,444
August,Sunday,American Airlines,DCA,VA,CHS,SC,1179,0,67,444
August,Monday,American Airlines,DCA,VA,CHS,SC,1183,0,70,444
August,Tuesday,American Airlines,DCA,VA,CHS,SC,1182,0,71,444
August,Sunday,American Airlines,DCA,VA,ORD,IL,996,0,109,612
August,Monday,American Airlines,DCA,VA,ORD,IL,1002,0,97,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,1003,0,97,612
August,Wednesday,American Airlines,DCA,VA,ORD,IL,1003,0,92,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,1001,0,89,612
August,Friday,American Airlines,DCA,VA,ORD,IL,1036,0,99,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,1000,0,91,612
August,Saturday,American Airlines,DCA,VA,ORD,IL,999,0,93,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,1019,0,98,612
August,Monday,American Airlines,DCA,VA,ORD,IL,1000,0,97,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,1013,0,97,612
August,Wednesday,American Airlines,DCA,VA,ORD,IL,1012,0,102,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,1020,0,98,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,1013,0,96,612
August,Monday,American Airlines,DCA,VA,ORD,IL,1009,0,86,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,1035,0,88,612
August,Monday,American Airlines,DCA,VA,ORD,IL,1015,0,101,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,1014,0,97,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,580,0,101,612
August,Monday,American Airlines,DCA,VA,ORD,IL,580,0,95,612
August,Tuesday,American Airlines,DCA,VA,ORD,IL,602,0,87,612
August,Wednesday,American Airlines,DCA,VA,ORD,IL,581,0,96,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,580,0,86,612
August,Friday,American Airlines,DCA,VA,ORD,IL,588,0,89,612
August,Wednesday,American Airlines,DCA,VA,ORD,IL,589,0,111,612
August,Thursday,American Airlines,DCA,VA,ORD,IL,624,0,84,612
August,Friday,American Airlines,DCA,VA,ORD,IL,593,0,90,612
August,Saturday,American Airlines,DCA,VA,ORD,IL,581,0,93,612
August,Sunday,American Airlines,DCA,VA,ORD,IL,581,0,92,612
August,Monday,American Airlines,DCA,VA,ORD,IL,581,0,91,612
August,Saturday,American Airlines,DCA,VA,LGA,NY,859,0,39,214
August,Friday,American Airlines,DCA,VA,DFW,TX,1183,0,151,1192
August,Sunday,American Airlines,DCA,VA,DFW,TX,1160,0,151,1192
August,Friday,American Airlines,DCA,VA,DFW,TX,1164,0,148,1192
August,Sunday,American Airlines,DCA,VA,MIA,FL,355,0,133,919
August,Monday,American Airlines,DCA,VA,MIA,FL,363,0,127,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,362,0,136,919
August,Wednesday,American Airlines,DCA,VA,MIA,FL,363,0,140,919
August,Thursday,American Airlines,DCA,VA,MIA,FL,363,0,129,919
August,Friday,American Airlines,DCA,VA,MIA,FL,377,0,126,919
August,Saturday,American Airlines,DCA,VA,MIA,FL,359,0,133,919
August,Monday,American Airlines,DCA,VA,MIA,FL,356,0,120,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,356,0,120,919
August,Wednesday,American Airlines,DCA,VA,MIA,FL,386,0,122,919
August,Friday,American Airlines,DCA,VA,MIA,FL,366,0,125,919
August,Saturday,American Airlines,DCA,VA,MIA,FL,360,0,129,919
August,Monday,American Airlines,DCA,VA,MIA,FL,364,0,127,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,355,0,132,919
August,Wednesday,American Airlines,DCA,VA,MIA,FL,354,0,132,919
August,Thursday,American Airlines,DCA,VA,MIA,FL,353,0,120,919
August,Friday,American Airlines,DCA,VA,MIA,FL,351,0,127,919
August,Saturday,American Airlines,DCA,VA,MIA,FL,356,0,123,919
August,Sunday,American Airlines,DCA,VA,MIA,FL,350,0,125,919
August,Monday,American Airlines,DCA,VA,MIA,FL,367,0,125,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,353,0,132,919
August,Wednesday,American Airlines,DCA,VA,MIA,FL,353,0,129,919
August,Thursday,American Airlines,DCA,VA,MIA,FL,356,0,135,919
August,Friday,American Airlines,DCA,VA,MIA,FL,355,0,127,919
August,Saturday,American Airlines,DCA,VA,MIA,FL,355,0,126,919
August,Sunday,American Airlines,DCA,VA,MIA,FL,352,0,126,919
August,Monday,American Airlines,DCA,VA,MIA,FL,352,0,127,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,356,0,121,919
August,Sunday,American Airlines,DCA,VA,MIA,FL,1329,0,139,919
August,Sunday,American Airlines,DCA,VA,MIA,FL,1320,0,112,919
August,Monday,American Airlines,DCA,VA,MIA,FL,1325,0,128,919
August,Tuesday,American Airlines,DCA,VA,MIA,FL,1328,0,120,919
August,Wednesday,American Airlines,DCA,VA,MIA,FL,1314,0,126,919
August,Thursday,American Airlines,DCA,VA,MIA,FL,1332,0,130,919
August,Sunday,American Airlines,DCA,VA,MIA,FL,1320,0,119,919
August,Monday,American Airlines,DCA,VA,MIA,FL,1323,0,122,919
August,Sunday,American Airlines,DCA,VA,PHX,AZ,480,0,264,1979
August,Tuesday,American Airlines,DCA,VA,PHX,AZ,488,0,249,1979
August,Wednesday,American Airlines,DCA,VA,PHX,AZ,485,0,244,1979
August,Thursday,American Airlines,DCA,VA,PHX,AZ,478,0,251,1979
August,Friday,American Airlines,DCA,VA,PHX,AZ,484,0,256,1979
August,Saturday,American Airlines,DCA,VA,PHX,AZ,480,0,257,1979
August,Sunday,American Airlines,DCA,VA,PHX,AZ,492,0,248,1979
August,Tuesday,American Airlines,DCA,VA,PHX,AZ,486,0,258,1979
August,Wednesday,American Airlines,DCA,VA,PHX,AZ,484,0,257,1979
August,Thursday,American Airlines,DCA,VA,PHX,AZ,480,0,263,1979
August,Friday,American Airlines,DCA,VA,PHX,AZ,485,0,251,1979
August,Saturday,American Airlines,DCA,VA,PHX,AZ,482,0,249,1979
August,Sunday,American Airlines,DCA,VA,PHX,AZ,482,0,252,1979
August,Monday,American Airlines,DCA,VA,PHX,AZ,482,0,256,1979
August,Wednesday,American Airlines,DCA,VA,PHX,AZ,478,0,265,1979
August,Thursday,American Airlines,DCA,VA,PHX,AZ,476,0,266,1979
August,Friday,American Airlines,DCA,VA,PHX,AZ,477,0,252,1979
August,Saturday,American Airlines,DCA,VA,PHX,AZ,487,0,265,1979
August,Sunday,American Airlines,DCA,VA,PHX,AZ,476,0,256,1979
August,Monday,American Airlines,DCA,VA,PHX,AZ,471,0,250,1979
August,Tuesday,American Airlines,DCA,VA,PHX,AZ,471,0,254,1979
August,Wednesday,American Airlines,DCA,VA,PHX,AZ,476,0,251,1979
August,Thursday,American Airlines,DCA,VA,PHX,AZ,474,0,243,1979
August,Friday,American Airlines,DCA,VA,PHX,AZ,474,0,243,1979
August,Saturday,American Airlines,DCA,VA,PHX,AZ,476,0,245,1979
August,Sunday,American Airlines,DCA,VA,PHX,AZ,472,0,254,1979
August,Monday,American Airlines,DCA,VA,PHX,AZ,476,0,253,1979
August,Tuesday,American Airlines,DCA,VA,PHX,AZ,470,0,250,1979
August,Sunday,American Airlines,DCA,VA,DFW,TX,561,0,161,1192
August,Wednesday,American Airlines,DCA,VA,DFW,TX,564,0,158,1192
August,Friday,American Airlines,DCA,VA,DFW,TX,566,0,160,1192
August,Saturday,American Airlines,DCA,VA,DFW,TX,562,0,154,1192
August,Monday,American Airlines,DCA,VA,DFW,TX,559,0,158,1192
August,Tuesday,American Airlines,DCA,VA,DFW,TX,563,0,156,1192
August,Thursday,American Airlines,DCA,VA,DFW,TX,591,0,151,1192
August,Friday,American Airlines,DCA,VA,DFW,TX,563,0,151,1192
August,Saturday,American Airlines,DCA,VA,DFW,TX,558,0,160,1192
August,Monday,American Airlines,DCA,VA,DFW,TX,557,0,157,1192
August,Friday,American Airlines,DCA,VA,DFW,TX,573,0,153,1192
August,Saturday,American Airlines,DCA,VA,DFW,TX,550,0,161,1192
August,Sunday,American Airlines,DCA,VA,DFW,TX,555,0,151,1192
August,Monday,American Airlines,DCA,VA,DFW,TX,555,0,146,1192
August,Tuesday,American Airlines,DCA,VA,DFW,TX,560,0,151,1192
August,Wednesday,American Airlines,DCA,VA,DFW,TX,582,0,149,1192
August,Thursday,American Airlines,DCA,VA,DFW,TX,560,0,147,1192
August,Friday,American Airlines,DCA,VA,DFW,TX,555,0,148,1192
August,Sunday,American Airlines,DCA,VA,DFW,TX,558,0,153,1192
August,Monday,American Airlines,DCA,VA,DFW,TX,563,0,155,1192
August,Sunday,American Airlines,DCA,VA,LGA,NY,598,0,40,214
August,Monday,American Airlines,DCA,VA,LGA,NY,597,0,38,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,593,0,38,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,600,0,39,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,619,0,42,214
August,Friday,American Airlines,DCA,VA,LGA,NY,603,0,42,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,592,0,42,214
August,Monday,American Airlines,DCA,VA,LGA,NY,599,0,41,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,596,0,40,214
August,Friday,American Airlines,DCA,VA,LGA,NY,595,0,41,214
August,Monday,American Airlines,DCA,VA,LGA,NY,627,0,37,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,595,0,41,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,639,0,41,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,596,0,44,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,591,0,40,214
August,Monday,American Airlines,DCA,VA,LGA,NY,594,0,46,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,596,0,42,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,593,0,41,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,594,0,40,214
August,Friday,American Airlines,DCA,VA,LGA,NY,597,0,38,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,594,0,41,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,607,0,40,214
August,Monday,American Airlines,DCA,VA,LGA,NY,596,0,47,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,639,0,35,214
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1346,0,65,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1342,0,55,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1344,0,55,399
August,Friday,American Airlines,DCA,VA,BOS,MA,1341,0,64,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1347,0,58,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1343,0,61,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1355,0,64,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1353,0,72,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1354,0,64,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1344,0,65,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1347,0,64,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1346,0,63,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1347,0,65,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1358,0,65,399
August,Friday,American Airlines,DCA,VA,BOS,MA,1345,0,73,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1350,0,68,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1347,0,60,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1343,0,61,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1346,0,59,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1348,0,60,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1343,0,67,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1380,0,55,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1342,0,65,399
August,Sunday,American Airlines,DCA,VA,LGA,NY,474,0,41,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,472,0,39,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,472,0,43,214
August,Friday,American Airlines,DCA,VA,LGA,NY,473,0,42,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,446,0,40,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,473,0,37,214
August,Monday,American Airlines,DCA,VA,LGA,NY,473,0,38,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,471,0,40,214
August,Friday,American Airlines,DCA,VA,LGA,NY,473,0,41,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,473,0,38,214
August,Monday,American Airlines,DCA,VA,LGA,NY,471,0,38,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,473,0,42,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,474,0,41,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,472,0,40,214
August,Friday,American Airlines,DCA,VA,LGA,NY,474,0,40,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,473,0,48,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,474,0,52,214
August,Monday,American Airlines,DCA,VA,LGA,NY,472,0,43,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,475,0,41,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,474,0,39,214
August,Friday,American Airlines,DCA,VA,LGA,NY,486,0,36,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,479,0,41,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,475,0,38,214
August,Monday,American Airlines,DCA,VA,LGA,NY,474,0,44,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,474,0,39,214
August,Sunday,American Airlines,DCA,VA,BOS,MA,1217,0,60,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1195,0,56,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1198,0,59,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1201,0,54,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1193,0,57,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1194,0,69,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1192,0,57,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1197,0,64,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1196,0,63,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1196,0,60,399
August,Friday,American Airlines,DCA,VA,BOS,MA,1194,0,65,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1192,0,67,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1195,0,60,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1191,0,63,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1195,0,68,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1197,0,69,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1194,0,61,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1101,0,64,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1094,0,72,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1074,0,63,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1071,0,60,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1072,0,60,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1090,0,58,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1074,0,66,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1080,0,63,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,1072,0,67,399
August,Friday,American Airlines,DCA,VA,BOS,MA,1079,0,61,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1072,0,69,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1076,0,61,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1072,0,71,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,1075,0,70,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,1078,0,59,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,1074,0,71,399
August,Monday,American Airlines,DCA,VA,BOS,MA,1080,0,81,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,1075,0,66,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,774,0,61,399
August,Monday,American Airlines,DCA,VA,BOS,MA,773,0,66,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,775,0,60,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,774,0,55,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,774,0,65,399
August,Friday,American Airlines,DCA,VA,BOS,MA,778,0,65,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,771,0,58,399
August,Monday,American Airlines,DCA,VA,BOS,MA,776,0,69,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,774,0,58,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,772,0,69,399
August,Friday,American Airlines,DCA,VA,BOS,MA,777,0,71,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,777,0,61,399
August,Monday,American Airlines,DCA,VA,BOS,MA,776,0,59,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,487,0,61,399
August,Monday,American Airlines,DCA,VA,BOS,MA,473,0,65,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,477,0,63,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,476,0,57,399
August,Friday,American Airlines,DCA,VA,BOS,MA,476,0,65,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,475,0,57,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,477,0,67,399
August,Monday,American Airlines,DCA,VA,BOS,MA,474,0,59,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,476,0,59,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,473,0,65,399
August,Friday,American Airlines,DCA,VA,BOS,MA,472,0,64,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,475,0,63,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,475,0,60,399
August,Monday,American Airlines,DCA,VA,BOS,MA,488,0,57,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,476,0,67,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,473,0,68,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,473,0,69,399
August,Friday,American Airlines,DCA,VA,BOS,MA,474,0,60,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,477,0,74,399
August,Monday,American Airlines,DCA,VA,BOS,MA,472,0,58,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,476,0,61,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,475,0,68,399
August,Friday,American Airlines,DCA,VA,BOS,MA,483,0,59,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,474,0,68,399
August,Monday,American Airlines,DCA,VA,BOS,MA,474,0,62,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,474,0,56,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,535,0,64,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,536,0,63,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,715,0,62,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,715,0,61,399
August,Friday,American Airlines,DCA,VA,BOS,MA,713,0,58,399
August,Monday,American Airlines,DCA,VA,BOS,MA,713,0,60,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,716,0,60,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,713,0,58,399
August,Friday,American Airlines,DCA,VA,BOS,MA,711,0,57,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,719,0,60,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,713,0,66,399
August,Monday,American Airlines,DCA,VA,BOS,MA,716,0,63,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,715,0,58,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,904,0,61,399
August,Monday,American Airlines,DCA,VA,BOS,MA,895,0,54,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,905,0,65,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,896,0,62,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,899,0,66,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,902,0,65,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,896,0,66,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,898,0,66,399
August,Friday,American Airlines,DCA,VA,BOS,MA,897,0,71,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,967,0,61,399
August,Monday,American Airlines,DCA,VA,BOS,MA,894,0,57,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,895,0,65,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,895,0,64,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,894,0,66,399
August,Friday,American Airlines,DCA,VA,BOS,MA,895,0,56,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,898,0,68,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,897,0,72,399
August,Monday,American Airlines,DCA,VA,BOS,MA,908,0,58,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,899,0,66,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,898,0,58,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,896,0,67,399
August,Friday,American Airlines,DCA,VA,BOS,MA,917,0,57,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,898,0,57,399
August,Monday,American Airlines,DCA,VA,BOS,MA,900,0,66,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,912,0,56,399
August,Monday,American Airlines,DCA,VA,LGA,NY,1075,0,40,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,1075,0,40,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,1096,0,39,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,1074,0,43,214
August,Friday,American Airlines,DCA,VA,LGA,NY,1079,0,44,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,1076,0,43,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,1075,0,40,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,1115,0,38,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,1077,0,40,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,1078,0,64,214
August,Friday,American Airlines,DCA,VA,LGA,NY,1077,0,39,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,1071,0,42,214
August,Monday,American Airlines,DCA,VA,LGA,NY,1072,0,40,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,1089,0,40,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,1076,0,43,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,1077,0,38,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,1080,0,39,214
August,Monday,American Airlines,DCA,VA,BOS,MA,604,0,61,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,597,0,63,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,594,0,66,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,603,0,56,399
August,Friday,American Airlines,DCA,VA,BOS,MA,609,0,65,399
August,Monday,American Airlines,DCA,VA,BOS,MA,598,0,60,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,597,0,63,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,597,0,63,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,597,0,67,399
August,Monday,American Airlines,DCA,VA,BOS,MA,592,0,59,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,597,0,62,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,597,0,66,399
August,Friday,American Airlines,DCA,VA,BOS,MA,595,0,62,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,594,0,64,399
August,Monday,American Airlines,DCA,VA,BOS,MA,595,0,61,399
August,Tuesday,American Airlines,DCA,VA,BOS,MA,593,0,64,399
August,Wednesday,American Airlines,DCA,VA,BOS,MA,596,0,60,399
August,Thursday,American Airlines,DCA,VA,BOS,MA,596,0,69,399
August,Friday,American Airlines,DCA,VA,BOS,MA,593,0,57,399
August,Saturday,American Airlines,DCA,VA,BOS,MA,596,0,60,399
August,Sunday,American Airlines,DCA,VA,BOS,MA,596,0,69,399
August,Monday,American Airlines,DCA,VA,BOS,MA,595,0,68,399
August,Tuesday,American Airlines,DCA,VA,LGA,NY,847,0,43,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,829,0,45,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,836,0,43,214
August,Friday,American Airlines,DCA,VA,LGA,NY,852,0,40,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,871,0,45,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,837,0,42,214
August,Tuesday,American Airlines,DCA,VA,LGA,NY,836,0,44,214
August,Wednesday,American Airlines,DCA,VA,LGA,NY,838,0,39,214
August,Thursday,American Airlines,DCA,VA,LGA,NY,839,0,44,214
August,Saturday,American Airlines,DCA,VA,LGA,NY,864,0,35,214
August,Sunday,American Airlines,DCA,VA,LGA,NY,832,0,40,214
